x,y,Temp,pH,Na,K,Ca,Mg,Cl,SO4,HCO3,anion
-572056.0,868769.0,37.11492286509354,8.234838742481664,689.6987753593011,19.478646097862914,56.32434243569867,17.183462042979393,826.6474114171313,67.00527313324005,264.23399936461465,0.2683889929852778
-571414.0,870387.0,36.065555660943396,8.032256353621136,445.98178478029524,23.16982071769886,45.3785141054981,14.511101733996988,474.7674737079424,27.20598523357212,280.8080284430458,0.2921709671814519
-570926.0,869506.0,36.860887278548184,8.139909806181546,754.1218805710763,25.635257006517165,53.1432221613734,15.027566125499671,642.0131954176974,50.27010188479419,287.5692714236313,0.2672275860795404
-570509.0,970673.0,37.85144277769848,7.922081258438319,856.9928838979584,22.20875650728351,89.82680839005566,10.972904038364323,1287.0695949739556,114.33546868023743,295.46838104458504,0.36213148561981057
-570174.0,873526.0,34.71848322900991,7.81877249024017,561.2797260206738,29.17468541237473,60.921154881169514,15.710077323993259,756.3989519405545,58.895895739572325,373.1500576061829,0.2887428890494858
-569064.0,872798.0,35.73469148432831,7.838668047144309,319.46546637869164,22.125579978192498,48.019252523235764,14.868606802264992,377.58305951049795,67.93423368440945,347.9827763562803,0.26737926625109776
-567750.0,838803.0,25.05866846175198,7.747948580329559,2216.0494107379996,79.13759130431572,264.90312988130813,75.23384515609195,2883.209186876141,100.09590413446591,501.6841646904927,0.42117558719603104
-567365.0,891754.0,37.970966299008076,7.888915166970842,934.9412485348349,2.6672564695134096,149.8158042372958,13.901493899455648,1337.9409401206763,141.51372514376033,345.31519379078213,0.32852782609033243
-566874.0,867737.0,32.31590935859771,7.704316128790974,2094.1629182797597,34.31572737039491,62.836767640652695,27.761474807495027,1397.2866920639674,33.39077357070557,335.27111470882346,0.19583420747421665
-566600.0,1008215.0,29.354148315598877,7.796383093097375,1990.7256689631758,26.052769703221152,144.1862200822322,26.82018909681549,2040.9054782091632,445.7596937614657,823.0538715698362,0.3946263964602226
-566344.0,838660.0,24.927815637460213,7.747178453325938,2278.81795406203,77.74882057471443,268.2440208403858,66.78080096763959,2904.1024920877853,103.54834935807479,481.00975233433275,0.4023770454384032
-565522.0,832541.0,25.744806044905495,7.940716261165899,1817.505194774451,49.70322271834731,243.03965217007553,64.86756590822391,2222.9244643465536,92.41312899340241,432.81994171480846,0.33007632452495433
