x,y,depth0,depth500,depth800,depth1000
-1595000,235000,24.679469096610788,36.71262984109118,44.53972962251527,69.7327019168537
-1595000,240000,24.945354398187582,40.57347415782897,49.18420184531841,59.43420706764666
-1595000,245000,25.334088097599533,51.95237977933127,62.87447522291913,70.85759292979618
-1595000,250000,25.75971192100367,51.68918258374927,64.7731838836355,63.79086133475519
-1595000,255000,26.3418742999516,48.59696201497755,59.63510044787763,61.29520862097405
-1595000,260000,26.11224406285195,41.95355692292728,49.12500056508367,54.835835297884
-1590000,45000,25.58481251010828,32.64344289140716,33.635631324348246,32.82708747900671
-1590000,50000,31.72717244593541,39.14128807083374,45.00073156167653,62.31290241915973
-1590000,55000,27.108687110399046,31.398491170352592,34.13154964806574,40.85328128141431
-1590000,60000,33.210804934464136,41.73572235549776,48.576036932067495,60.8046266409429
-1590000,65000,63.70917822949066,74.54600058379653,83.08434235041625,88.45592464556776
-1590000,70000,44.236170322039406,47.06561591248237,52.32038072760287,77.44971127516607
-1590000,75000,54.76709936505631,66.01799317575006,83.06328525781116,76.91443522154958
-1590000,80000,43.83032599056611,63.89191042297011,87.4776403290411,93.33704587314564
-1590000,85000,41.73124164784687,55.398430936387996,90.95948968406341,89.87610484822916
-1590000,90000,28.00272398026877,36.599831813390146,37.79487867224337,48.51407372084468
-1590000,95000,26.282823479193027,38.55129175122548,43.26810109193133,58.37501949914072
-1590000,100000,24.806823000346476,32.8357062685936,34.79436902936345,37.81118135517356
-1590000,105000,24.92950659488534,33.18144006150503,36.85071434869444,36.71064568551412
-1590000,110000,24.839385958447437,31.92698283546561,33.3837084429663,35.95779191823817
-1590000,115000,25.155860907227705,31.16088879541975,36.032972659312534,34.64640512983035
-1590000,145000,27.12137942262686,33.34484523419286,40.97384532477024,54.4915641834187
-1590000,150000,26.61197744688905,33.27488247664066,37.825066462846614,41.24368900302478
-1590000,155000,25.682768057537288,32.78888394334431,36.165482385619335,35.26962965907963
-1590000,160000,26.288280804273384,32.96867352290924,34.61456164017825,59.47978994700895
-1590000,165000,41.31170068293751,44.759851616821194,53.02442023713539,74.39828640731525
-1590000,170000,29.000319466652897,35.790847756831255,39.8607522912783,52.36714842578243
-1590000,175000,33.69912992872631,46.2344096233204,55.50171263695917,76.54999456888477
-1590000,180000,36.34193606441674,52.70486384640432,77.64453638990403,82.24174724146215
-1590000,185000,40.34513856354519,53.60533535183748,71.06744370700252,82.2261322636283
-1590000,190000,33.49169081491236,44.92542830862284,52.70113864849225,67.50188295783163
-1590000,195000,28.24539909835694,36.844936497411176,41.362134051064785,53.85966971483005
-1590000,200000,33.395258510042865,43.80382507676467,50.39483348641289,63.987174350003244
-1590000,205000,45.08288878321207,68.44180752688341,69.13860809255549,87.755148932338
-1590000,210000,43.796134295123615,58.994496079668465,76.64994855860479,93.91042262560089
-1590000,215000,50.80306166566041,64.86467431184123,74.72884868824129,100.7162998760173
-1590000,220000,37.25176812032734,53.12845382513822,69.33911398329911,69.6313194532809
-1590000,225000,44.59403140496394,56.958976617323515,78.35127753763521,89.40658032383178
-1590000,230000,31.53726630907657,40.695023535193286,48.52390011190148,70.64832767542
-1590000,235000,24.813199984365745,37.24171073654325,43.784532382310886,53.12954252661444
-1590000,240000,27.908281063285685,49.66553639787348,60.65858344513691,84.65249354584472
-1590000,245000,32.929630257033935,53.31372086177889,63.36734183334667,68.64811414603986
-1590000,250000,26.104928878468087,48.54633163281355,57.82353814685035,65.48282411727712
-1590000,260000,26.446781681292343,57.69815566929164,50.94617245411605,59.81022285789007
-1585000,40000,28.772279079268344,33.758433438192384,39.18519894218765,57.41152683480109
-1585000,45000,26.16944415438381,32.36547712147214,37.6301807089975,59.31206695984277
-1585000,50000,43.91190604249479,65.69208312481575,86.80883498547436,92.643244556243
-1585000,55000,28.862707574355255,36.070232877608994,41.54245210545612,52.43500566096016
-1585000,60000,54.14114331548055,63.46598763358418,80.2434939491358,83.39913494883301
-1585000,65000,67.13525239862959,79.68268035274808,94.64757914320327,91.15844327405784
-1585000,70000,41.837021490176866,57.668727884607364,89.3847767575598,93.69921998079766
-1585000,75000,33.1634903295554,36.71389662711901,38.24478197605478,51.62014779322077
-1585000,80000,54.925863978846564,66.5590975971243,84.53807500348987,89.88441299719915
-1585000,85000,28.458535074407102,39.27267013086209,44.5097130317055,57.22460779895766
-1585000,90000,28.095506852596728,39.411182821231776,43.350253332346895,57.15596454705921
-1585000,95000,43.599971716149135,60.46770454383048,93.06447280231725,84.57183422807982
-1585000,100000,26.16824918239253,32.739742895960326,34.452325907133,48.76334536096002
-1585000,105000,25.159693849329756,32.78228954023821,37.736322363368046,36.574651091464226
-1585000,110000,24.876618242610206,32.41922171404195,37.94326302580721,37.24522311217818
-1585000,115000,24.576570326692448,32.56345094704979,36.96702043916697,39.47834507849775
-1585000,145000,25.424102935397286,32.771763368506015,34.60042629962051,37.426086839211465
-1585000,150000,25.7214198429225,32.734774376744284,36.494087738589975,40.06098828890741
-1585000,155000,44.19387413384864,46.20248725793806,53.62330808945909,84.21218910139348
-1585000,160000,26.15703235945047,32.68488875157955,35.66329368265898,42.102031256481354
-1585000,165000,35.50023777870588,45.25216777303089,55.23356162680969,85.21457211425002
-1585000,170000,32.39073284261026,39.03008675539323,46.709668725244626,73.86827940956877
-1585000,175000,29.672673674650966,32.58929726269077,39.21932227543571,63.35198307726051
-1585000,180000,36.49137040932402,52.91058322719945,77.45272400987275,72.09447808780898
