,x,y,grad,grad_max,grad_min,grad_max_h_z,grad_min_h_z
0,-2100000,90000,42.93601511889491,64.24305050505052,31.78382281664591,-274.5589401051052,-197.5608616533961
1,-2100000,100000,41.14210898984039,51.35046464646466,27.299793518000563,-207.691305856803,-85.63533295932083
2,-2070000,110000,37.64128692539688,45.742232323232344,26.21221480965599,-213.93064103009,-215.35563002634146
3,-2060000,120000,35.06817975573411,42.54084722222222,25.82193275185968,-206.14217843536505,-204.37992051821385
4,-2040000,-30000,36.38319679015098,47.60579797979799,22.7007019240371,-178.7586431374277,-69.67648176509147
5,-2020000,-20000,41.66554969679209,65.95968686868683,40.70173113108615,-244.6347570797483,-265.48941150432717
6,-2020000,130000,22.957738711786103,29.330505050505053,20.822842681634892,-152.59774378031665,-148.40664107893798
7,-2010000,-190000,48.12417812764665,91.71564646464645,20.953031317769447,6.139967229182555,-14.595554081882543
8,-2010000,-180000,108.98299652842597,396.6519713804711,-10.53179185732223,137.50116536563473,570.2514706374516
9,-2010000,120000,27.085539351943996,41.43171717171715,24.017207757375672,-143.2926427211838,-184.3399396195715
10,-2010000,140000,28.732830503350765,34.17986868686869,22.016095571799717,-224.13329799098264,-50.57813784508011
11,-2010000,230000,32.257236214614345,43.56390043290044,25.041237823480152,-239.70481677684904,-176.84263234801594
12,-2000000,-190000,54.17379506345066,152.0468956228956,-7.426106948192826,681.1866964137317,796.5376261006523
13,-2000000,-180000,41.034046074221216,64.95451010101009,16.54566708904011,-49.52301407596927,-140.6732545020429
14,-2000000,-80000,50.364011872127264,75.72970707070708,24.580835190895247,-95.00134635698974,-118.85830780995556
15,-2000000,60000,59.65520136125012,76.80106060606059,40.407864207840305,-189.74075967480348,-160.03066498379263
16,-2000000,90000,37.606071290965325,59.853868686868694,27.33493978701379,-196.22406128408045,-21.31570644205052
17,-2000000,100000,34.47475792630519,45.151373737373746,25.257408580764167,-187.25085049599832,-14.482451895665882
18,-2000000,110000,25.85347412351937,39.99934343434344,19.438769064305546,-270.84975632084405,-163.38607186163014
19,-2000000,120000,47.78465388311076,54.097858585858575,34.369490966040075,-269.04844506020567,-234.00177622837467
20,-2000000,130000,31.142454522587997,43.52740404040405,22.91853221367378,-173.45588836700574,-52.96271546236517
21,-2000000,140000,22.96835392687901,32.11439393939394,21.01422837021653,-196.61420665630953,-209.14878164146342
22,-2000000,240000,33.59841114281788,41.22847907647907,25.673374233512362,-209.9660282779273,-183.25916608588057
23,-2000000,250000,41.371087398107605,48.68343434343435,30.602945177150218,-196.28032672138045,-223.62254333384985
24,-1990000,-190000,38.40355490457302,66.82450505050504,10.4217350626636,-127.9443354651394,-322.8590284620345
25,-1990000,-90000,43.623246483117235,77.82084848484847,23.596055257838145,-264.8951106790286,-175.97589862370486
26,-1990000,-80000,52.76538231978945,82.13051515151517,24.013060473336107,-103.87698090117404,-247.0255349086927
27,-1990000,-70000,44.81169235859512,64.62594083694084,27.216300808421188,-267.7360013189926,-307.1625441597562
28,-1990000,-30000,43.23712007676517,62.47669696969696,28.937910709988394,-254.3197433592919,-267.75683441500996
29,-1990000,20000,63.29966678897076,61.31343434343432,39.826259246274695,-239.1872299397763,-193.5634075892448
30,-1990000,30000,59.83542844961901,64.42546969696969,44.87729053655372,-175.6690788021726,-224.12754747323334
31,-1990000,70000,61.51603987704801,80.14981818181816,39.91205216844969,-294.49211767058694,-182.1486920620935
32,-1990000,80000,50.27815285211471,67.73977272727272,29.732806293509896,-233.93061458811,-265.391442085001
33,-1990000,110000,40.73949475362992,55.956279942279956,31.58268372405081,-208.00955765345185,-268.53590586727427
34,-1990000,120000,32.896252293886405,44.98354256854258,22.54706591652928,-173.62394446386858,-179.2029430790905
